R_D,IG_TS,OG_TS,TRK_ID,TRK_KEY,CHASSIS_NO,BAT_NO,ITEM_NO,ISO,OPERATION_METHOD,EIR_ID,LANE_NO_IN,LANE_NO_OUT
D,45474.94163194444,45474.96508101852,51C98805,25743242,51R34679,98805,TEMU9258120,4530,GTHA,D38618402,D01,B09
D,45474.94173611111,45474.965844907405,50H04348,25743243,52R1137,04348,BMOU9732262,4530,GTHA,D38618404,A03,B09
D,45474.94186342593,45474.95769675926,51C76086,25743244,51R13081,76086,KOCU9017253,9500,GTHA,D38618405,G02,G04
R,45474.94194444444,45475.0150462963,61C27964,25743245,61R03772,27964,SITU2665358,2200,HBCX,R38618409,B05,A06
D,45474.94194444444,45475.0150462963,61C27964,25743245,61R03772,27964,TEMU2583690,2200,GTHA,D38618414,B05,A06
D,45474.94194444444,45475.0150462963,61C27964,25743245,61R03772,27964,EISU2033913,2200,GTHA,D38618410,B05,A06
R,45474.942083333335,45474.96943287037,61H03667,25743246,61R06408,03667,DFSU7057803,4500,HBCX,R38618407,B04,B09
D,45474.94210648148,45474.958819444444,50H03820,25743247,51R11579,03820,SEGU5089155,4500,GTHA,D38618406,A03,A06
R,45474.94217592593,45475.0033912037,50H00231,25743248,51R19676,00231,FBLU4215709,4250,HBCX,R38618284,A03,B09
R,45474.9422337963,45474.95978009259,60C35050,25743249,60R06900,35050,KKFU8062054,4500,HBCX,R38618411,E04,G04
D,45474.94225694444,45474.960381944446,50H32930,25743250,51R26618,32930,SNBU2379485,2200,GTHA,D38618408,B03,B09
R,45474.94232638889,45474.95633101852,72H00726,25743251,72R02904,00726,OOLU8327337,4500,HBCX,R38618412,A01,E01
R,45474.942407407405,45474.95479166666,50H08431,25743252,51R23982,08431,CMAU2721280,2200,HBCX,R38618415,G02,G04
R,45474.942407407405,45474.97115740741,51D05335,25743253,51R17548,05335,TEXU9028137,2230,HBCX,R38618416,D02,G04
D,45474.942465277774,45474.982303240744,51C43112,25743254,51R05424,43112,TGHU6270593,4500,CAPR,E38618594,A03,E01
R,45474.942465277774,45474.982303240744,51C43112,25743254,51R05424,43112,TCLU8368682,4500,HBCX,R38618417,A03,E01
R,45474.94248842593,45474.97524305555,60C41185,25743255,60R00780,41185,FFAU4904328,4500,HBCX,R38618423,B02,B08
D,45474.94248842593,45474.97524305555,60C41185,25743255,60R00780,41185,HAMU1077552,2200,GTHA,D38618413,B02,B08
R,45474.942662037036,45474.95982638889,51D63772,25743256,51R33196,63772,TCKU7859262,4500,HBCX,R38618421,B05,B08
D,45474.94269675926,45474.98384259259,51D38753,25743257,51R12751,38753,YMMU6918120,4500,GTHA,D38618418,A02,A05
D,45474.94273148148,45474.95759259259,61H04735,25743258,51R03017,04735,FSCU7113311,4500,GTHA,D38618420,D01,B08
D,45474.94304398148,45474.97866898148,51C88069,25743259,51R07910,88069,YMMU6353975,4500,GTHA,D38618424,G02,G04
D,45474.943240740744,45474.96288194445,50H08471,25743260,51R27079,08471,MAGU5165878,4500,GTHA,D38618425,B02,B08
D,45474.94326388889,45474.978900462964,51E01984,25743261,50R00035,01984,TTNU1129618,2200,GTHA,D38618386,A02,B08
D,45474.94327546296,45474.964837962965,50H45404,25743262,51R16109,45404,BMOU1396602,2200,GTHA,D38618426,A01,A05
D,45474.943449074075,45474.9737962963,51C95642,25743263,51R23938,95642,MRSU3404002,4500,GTHA,D38618427,B02,A05
R,45474.943449074075,45474.9737962963,51C95642,25743263,51R23938,95642,MRSU4685711,4500,HBCX,R38618430,B02,A05
R,45474.94362268518,45474.96019675926,60H18929,25743264,60R03937,18929,ONEU5264126,4500,HBCX,R38618432,B03,G04
R,45474.94363425926,45474.95416666667,50LD19255,25743265,,19255,EMCU6104870,2200,NHAR,R38618419,E02,G03
R,45474.94363425926,45474.95416666667,50LD19255,25743265,,19255,EGSU3155893,2200,NHAR,R38618422,E02,G03
R,45474.943703703706,45474.99721064815,60E01008,25743266,60R07103,01008,BSIU3250588,2200,HBCX,R38618433,G01,B08
D,45474.943703703706,45474.99721064815,60E01008,25743266,60R07103,01008,PCIU9399421,4500,GTHA,D38618435,G01,B08
D,45474.94373842593,45474.97393518518,50H05968,25743267,51R20350,05968,OOCU8204167,4500,GTHA,D38618431,G02,B09
D,45474.943761574075,45474.95798611111,51D06205,25743268,60R06547,06205,BSIU3101028,2200,GTHA,D38525617,A02,B09
R,45474.94378472222,45474.97771990741,50H04414,25743269,50R03895,04414,TGBU2311795,2200,HBCX,R38618434,A02,G04
D,45474.94393518518,45475.00424768519,89H02996,25743270,89R02167,02996,SEGU1844807,2200,GTHA,D38618428,D02,A05
D,45474.94393518518,45475.00424768519,89H02996,25743270,89R02167,02996,KMTU7386911,2200,GTHA,D38618429,D02,A05
R,45474.944016203706,45474.95707175926,50H20327,25743271,50RM00801,20327,FBIU5155894,4530,HBCX,R38618439,D01,G04
D,45474.944131944445,45474.97472222222,50H02784,25743272,51R24605,02784,DRYU9546510,4500,GTHA,D38618436,A03,A06
R,45474.944236111114,45474.95528935185,50H43650,25743273,51R18497,43650,EITU9366674,4500,HBCX,R38618441,E02,G04
R,45474.944236111114,45474.97237268519,50H22937,25743274,70R00926,22937,FCIU5986056,2200,HBCX,R38618440,A01,B08
D,45474.944236111114,45474.97237268519,50H22937,25743274,70R00926,22937,TRHU3372947,2200,GTHA,D38618443,A01,B08
R,45474.94427083333,45474.94865740741,50H20275,25743275,60R00937,20275,MATU2643001,4500,HBCX,R38618442,G02,G04
D,45474.94431712963,45474.96335648148,50H03710,25743276,51R33922,03710,MRSU3131320,4500,GTHA,D38618438,G02,E01
D,45474.944814814815,45474.9753587963,61H02972,25743277,60R04773,02972,NLLU4304682,4500,GTQC,D38618450,A01,G04
R,45474.944814814815,45474.9753587963,61H02972,25743277,60R04773,02972,WHSU5736222,4500,HBCX,R38618445,A01,G04
R,45474.94489583333,45474.96314814815,50H03597,25743278,51R10409,03597,PCIU0047332,2200,HBCX,R38618448,A03,A05
D,45474.944918981484,45475.18858796296,50H23336,25743279,51R22787,23336,TRLU7517081,4500,GTHA,D38618446,B05,D02
R,45474.944918981484,45475.18858796296,50H23336,25743279,51R22787,23336,YMMU6025019,4500,HBCX,R38618449,B05,D02
D,45474.945127314815,45474.97287037037,50H23823,25743280,51R11213,23823,TGBU8820188,4500,GTHA,D38618447,D01,A06
D,45474.94519675926,45474.97751157408,60C44559,25743281,60R03894,44559,TRHU3053127,2200,GTHA,D38618453,B04,A06
R,45474.94519675926,45474.97751157408,60C44559,25743281,60R03894,44559,WHSU6292708,4500,HBCX,R38618451,B04,A06
D,45474.94530092592,45474.96686342593,DN-03,25743282,,30830,EMCU5801247,2230,CHNG,D38617022,D02,B08
R,45474.94530092592,45474.96686342593,DN-03,25743282,,30830,BMOU6518508,4500,HANG,R38612945,D02,B08
D,45474.94530092592,45474.96686342593,DN-03,25743282,,30830,EMCU5807348,2230,CHNG,D38617021,D02,B08
D,45474.945497685185,45474.968668981484,51D32690,25743283,51R50064,32690,KMTU9336777,4500,GTHA,D38618452,G01,B09
R,45474.9455787037,45474.994467592594,70C05831,25743284,70R00798,05831,CAIU6968038,2200,HBCX,R38618456,G02,G04
D,45474.94559027778,45474.96732638889,50H45107,25743285,50RM02922,45107,BEAU5911898,4500,GTHA,D38618454,D01,B08
R,45474.94564814815,45474.961388888885,50H16196,25743286,51R33271,16196,TIIU5219980,4500,HBCX,R38618457,A03,G04
D,45474.94572916667,45474.98523148148,50H24562,25743287,50RM00748,24562,TCKU7585114,4500,GTHA,D38618455,D02,B08
R,45474.94594907408,45475.00167824074,61E02774,25743288,61R05300,02774,MRKU0644943,4200,HBCX,R38618461,B02,B08
D,45474.94596064815,45474.99071759259,60H12612,25743289,60RM00439,12612,BEAU2599390,2200,GTHA,D38618458,A03,G04
D,45474.945972222224,45474.9978125,61C39817,25743290,61R05399,39817,FTAU1037339,2200,GTHA,D38618459,B04,B08
R,45474.94613425926,45475.00614583334,72H02394,25743291,51R21468,02394,SKHU6316155,4500,HBCX,R38618464,A02,A06
D,45474.94613425926,45475.00614583334,72H02394,25743291,51R21468,02394,SEKU4347310,4500,GTHA,D38618468,A02,A06
D,45474.94616898148,45474.971817129626,61H03704,25743292,61R05138,03704,DJLU5151371,4500,GTHA,D38618462,A03,A06
D,45474.946226851855,45474.95239583333,29H01369,25743293,,01369,TCLU3769851,2200,CAPR,E38618039,E02,E01
D,45474.946226851855,45474.95239583333,29H01369,25743293,,01369,SITU2815205,2200,CAPR,E38618038,E02,E01
D,45474.946284722224,45474.96430555556,51C95011,25743294,51R15359,95011,WHSU2957744,2200,GTHA,D38618463,B02,G04
D,45474.94636574074,45474.967094907406,51C21356,25743295,51R33192,21356,CMAU4673215,4500,GTHA,D38618465,G01,E01
D,45474.94640046296,45474.97021990741,50H12376,25743296,51R01088,12376,YMMU1217106,2200,GTHA,D38618460,B03,G04
R,45474.94645833333,45474.965208333335,51C41613,25743297,72R00374,41613,FBIU5338220,4530,HBCX,R38618469,D01,B08
D,45474.94665509259,45474.99222222222,51D30508,25743298,51R07983,30508,TRHU6545970,4500,GTHA,D38618467,A01,B09
R,45474.94665509259,45474.99222222222,51D30508,25743298,51R07983,30508,TCNU2337491,4500,HBCX,R38618487,A01,B09
D,45474.94671296296,45474.970185185186,50H05581,25743299,51R03234,05581,SNBU8407352,4500,GTHA,D38618466,B03,A05
R,45474.946967592594,45474.98878472222,61H01112,25743300,61R04560,01112,BMOU1302286,2200,HBCX,R38618437,B04,B09
R,45474.94703703704,45474.99130787037,50H04764,25743301,51R10584,04764,BEAU2864869,2200,HBCX,R38618472,A03,B09
D,45474.94703703704,45474.99130787037,50H04764,25743301,51R10584,04764,SEGU1916363,2200,GTHA,D38618473,A03,B09
D,45474.94703703704,45474.99130787037,50H04764,25743301,51R10584,04764,TCLU3274220,2200,GTHA,D38618470,A03,B09
D,45474.947222222225,45474.960497685184,51C78848,25743302,51R11770,78848,TWCU2095959,2200,GTHA,D38618471,A01,B08
D,45474.947291666664,45474.969664351855,TB-42,25743303,,20962,EMCU5802290,2230,CHNG,D38617018,D02,B08
D,45474.947291666664,45474.969664351855,TB-42,25743303,,20962,EMCU5810125,2230,CHNG,D38617020,D02,B08
R,45474.947291666664,45474.969664351855,TB-42,25743303,,20962,SEGU6966900,4500,HANG,R38612947,D02,B08
D,45474.94739583333,45474.968668981484,51D16208,25743304,51R10145,16208,WHSU5259515,4500,GTHA,D38618475,B02,G04
D,45474.94744212963,45474.97993055556,60C53433,25743305,60R04335,53433,UETU6452416,4500,GTHA,D38618474,D01,A06
D,45474.9475,45474.963587962964,51C24117,25743306,51R22633,24117,TCKU6948935,4500,GTHA,D38618476,B03,B08
D,45474.94755787037,45474.971712962964,50H25601,25743307,50RM00363,25601,HMMU6063095,4500,GTHA,D38618477,A01,G04
R,45474.94756944444,45474.961481481485,81C07129,25743308,61R02325,07129,EMCU6401306,2200,HBCX,R38618479,G02,G04
R,45474.947592592594,45474.964895833335,60C55623,25743309,60R06218,55623,OOCU7139880,4500,HBCX,R38618480,A03,E01
R,45474.94763888889,45474.97288194444,51C62827,25743310,51R14510,62827,SEGU5965176,4200,HBCX,R38618482,B02,G04
R,45474.94767361111,45474.9696875,63K5386,25743311,63R00101,K5386,MNBU3523400,4530,HBCX,R38618478,D02,B09
R,45474.94775462963,45474.96482638889,50H31778,25743312,50RM00654,31778,DFSU1728674,2200,HBCX,R38618483,B02,B08
R,45474.94782407407,45475.039976851855,51D39816,25743313,50R04388,39816,CAIU2305891,2200,HBCX,R38618484,A02,A05
D,45474.94782407407,45475.039976851855,51D39816,25743313,50R04388,39816,FCIU5177792,2200,GTHA,D38618481,A02,A05
D,45474.94782407407,45475.039976851855,51D39816,25743313,50R04388,39816,EMCU6134848,2200,GTHA,D38618489,A02,A05
D,45474.9480787037,45474.969456018516,70C09896,25743314,70RM00024,09896,FSCU8705779,4500,GTHA,D38618485,D01,G04
R,45474.9480787037,45474.969456018516,70C09896,25743314,70RM00024,09896,DFSU1949090,2200,NHAR,R38618444,D01,G04
R,45474.948171296295,45474.962013888886,51C41231,25743315,50R02505,41231,TLLU8510671,4500,HBCX,R38618490,D02,B08
R,45474.9483912037,45474.990902777776,50H24628,25743316,51R34216,24628,OOCU8252170,4500,HBCX,R38618515,G01,E01
D,45474.9483912037,45474.990902777776,50H24628,25743316,51R34216,24628,CMAU8956229,4500,GTHA,D38618488,G01,E01
R,45474.94850694444,45474.97476851852,50H05798,25743317,50R02178,05798,TCNU4564832,4500,HBCX,R38618495,G02,G04
D,45474.948541666665,45474.96341435185,50H05903,25743318,53R1275,05903,EITU9404861,4500,GTHA,D38618492,A01,B08
R,45474.948599537034,45474.999710648146,51D47081,25743319,51R16042,47081,WHSU5090370,4500,HBCX,R38618497,A03,G04
D,45474.948599537034,45474.999710648146,51D47081,25743319,51R16042,47081,APHU7003034,4500,GTHA,D38618493,A03,G04
R,45474.94861111111,45474.961747685185,51C23541,25743320,51R30264,23541,SEGU3281322,2200,HBCX,R38618496,B04,E01
D,45474.94865740741,45474.964004629626,50H25590,25743321,50R04036,25590,CKSU2206100,2200,GTHA,D38618494,D01,A05
R,45474.94877314815,45474.96761574074,51C59840,25743322,51R12110,59840,BMOU5630895,4500,HBCX,R38618498,B05,E01
R,45474.94878472222,45474.967094907406,61C44109,25743323,61R04818,44109,CMAU7615779,4500,HBCX,R38618499,A03,G04
R,45474.94940972222,45474.96359953703,50H22804,25743324,51R17875,22804,TRHU7600500,4500,HBCX,R38618504,B02,B08
D,45474.949421296296,45474.980104166665,51C36777,25743325,50RM01354,36777,HAHU5027223,4500,GTHA,D38618501,B02,A06
R,45474.949537037035,45474.969976851855,63C07954,25743326,63R00311,07954,FFAU1158800,4500,HBCX,R38618508,A02,G04
R,45474.94961805556,45474.97451388889,50H11707,25743327,51R14326,11707,SEKU9302920,4530,HBCX,R38618511,D02,B09
D,45474.94965277778,45474.992800925924,51C53427,25743328,51R23476,53427,BEAU2709158,2200,GTHA,D38618506,B04,B08
R,45474.94965277778,45474.992800925924,51C53427,25743328,51R23476,53427,IAAU1746880,4500,HBCX,R38618503,B04,B08
R,45474.9496875,45474.99427083333,51D12982,25743329,50R04454,12982,FCIU6585675,2200,NHAR,R38618491,E02,A06
D,45474.9496875,45474.99427083333,51D12982,25743329,50R04454,12982,TWCU2130617,2200,GTHA,D38618507,E02,A06
R,45474.9496875,45474.99427083333,51D12982,25743329,50R04454,12982,BMOU1000012,2200,NHAR,R38618486,E02,A06
D,45474.94969907407,45474.9859375,51D46833,25743330,51R23904,46833,PCLU2044614,2200,GTHA,D38618514,A01,A06
R,45474.94969907407,45474.9859375,51D46833,25743330,51R23904,46833,MSMU6643340,4500,HBCX,R38618513,A01,A06
D,45474.94975694444,45474.972719907404,50H19884,25743331,50R04698,19884,FCIU4655006,2200,GTHA,D38618509,A03,G04
D,45474.949849537035,45474.96439814815,50H23799,25743332,51R07573,23799,OOCU7692832,4500,GTHA,D38618512,B02,B09
R,45474.94993055556,45475.03046296296,51C48498,25743333,50R02689,48498,TWCU8122239,4500,HBCX,R38618517,D01,G04
D,45474.94993055556,45475.03046296296,51C48498,25743333,50R02689,48498,MRKU0395537,4200,CAPR,E38619708,D01,G04
D,45474.95006944444,45475.00592592593,50H35237,25743334,51R18320,35237,MSKU9141514,4500,GTHA,D38618521,G02,G04
R,45474.95006944444,45475.00592592593,50H35237,25743334,51R18320,35237,SKLU1546889,2200,HBCX,R38618518,G02,G04
D,45474.95030092593,45474.97880787037,71H01173,25743335,50R04598,01173,ONEU5438845,4500,GTHA,D38618520,A03,A05
D,45474.950370370374,45474.9646875,50H20313,25743336,51R22814,20313,SEKU5656171,4500,GTHA,D38618519,A01,G04
R,45474.95039351852,45474.97980324074,50H24834,25743337,51R31806,24834,SITU9109052,4500,HBCX,R38618524,G02,G04
D,45474.95045138889,45474.97924768519,51C38078,25743338,51R23183,38078,CXSU1013260,4250,GTHA,D38618522,B02,B08
D,45474.95046296297,45474.96747685185,51C91905,25743339,51R15446,91905,CMAU9400110,4500,GTHA,D38618523,A03,A05
R,45474.95064814815,45474.95731481481,70H7988,25743340,29R0437,H7988,MRKU8827278,2200,HBCX,R38618526,G02,G04
D,45474.950740740744,45474.9790625,51D32787,25743341,51R15669,32787,YMMU6049788,4500,GTHA,D38618525,B04,B08
D,45474.95086805556,45474.96267361111,51D17236,25743342,51R19660,17236,OOLU0673610,2200,GTHA,D38618527,A01,B08
R,45474.95101851852,45474.98600694445,51D07391,25743343,51R30440,07391,SEGU3148650,2200,HBCX,R38618532,A03,E01
R,45474.95103009259,45474.991064814814,61C27090,25743344,51R12238,27090,TSSU2222357,2200,HBCX,R38618533,B04,A05
D,45474.951053240744,45475.03292824074,51C91818,25743345,50RM00890,91818,CMAU6706107,4500,GTHA,D38618529,A02,A05
R,45474.95106481481,45474.96774305555,71C04268,25743346,71R00152,04268,HMMU6534678,4500,HBCX,R38618534,B03,E01
D,45474.95108796296,45474.98017361111,51D41150,25743347,50RM02671,41150,MRKU6253400,4500,GTHA,D38618530,G02,G04
D,45474.951215277775,45474.97251157407,50H15109,25743348,51R34544,15109,YMMU6632218,4500,GTHA,D38618535,A01,G04
D,45474.95123842593,45474.974178240744,60H06227,25743349,60R04691,06227,FBIU0503359,2200,GTHA,D38618536,B02,B08
R,45474.9512962963,45474.97273148148,70C16098,25743350,70R01186,16098,TGHU0037218,2200,HBCX,R38618537,B04,E01
R,45474.95138888889,45474.958865740744,50H22767,25743351,51R03816,22767,MATU2805550,4500,HBCX,R38618540,G01,G04
D,45474.951574074075,45474.9878125,50H04682,25743352,51R20372,04682,CSNU6028540,4500,GTHA,D38618538,B03,G04
D,45474.95159722222,45474.97806712963,61C39498,25743353,61R03560,39498,YMLU8563241,4500,GTHA,D38618539,A02,A05
R,45474.951840277776,45474.96351851852,50H05239,25743354,51R25426,05239,MRKU9807363,2200,HBCX,R38618545,B02,G04
D,45474.95186342593,45475.000972222224,60H00458,25743355,60R02677,00458,IAAU1849743,4500,GTHA,D38618548,A03,G04
R,45474.95186342593,45475.000972222224,60H00458,25743355,60R02677,00458,WHSU5890006,4500,HBCX,R38618546,A03,G04
R,45474.95203703704,45474.968136574076,61L6973,25743356,61R0697,L6973,TCKU6010429,4500,HBCX,R38618549,B02,E01
D,45474.95210648148,45474.972962962966,50H29801,25743357,50RM00986,29801,EGHU3599620,2200,GTHA,D38618547,D02,B09
D,45474.95217592592,45474.971041666664,51C70735,25743358,51R15730,70735,PCIU1188968,2200,GTHA,D38618543,D01,B08
R,45474.952210648145,45474.9696875,50H04401,25743359,51R40474,04401,TGBU6322400,4500,HBCX,R38618551,A02,G04
D,45474.9522337963,45474.99431712963,60C53376,25743360,60R04154,53376,SNBU2279640,2200,GTHA,D38618544,A01,A06
D,45474.95228009259,45474.97972222222,51C88935,25743361,51R30156,88935,BMOU6223404,4500,GTHA,D38618556,G02,B08
R,45474.95228009259,45474.97972222222,51C88935,25743361,51R30156,88935,TWCU2153736,2200,HBCX,R38618554,G02,B08
D,45474.95234953704,45474.988599537035,50H08698,25743362,51R31734,08698,GAOU6005736,4500,GTHA,D38618550,G01,A06
D,45474.952372685184,45474.978738425925,61E01852,25743363,98R01098,01852,MOFU1408403,4200,GTHA,D38618557,D02,E01
R,45474.952372685184,45474.978738425925,61E01852,25743363,98R01098,01852,FSCU5941770,4530,HBCX,R38618555,D02,E01
R,45474.95260416667,45474.976122685184,61C14360,25743365,,14360,TLLU1236276,2250,NHAR,R38618516,E04,G04
R,45474.952997685185,45475.01248842593,50H01689,25743366,51R34702,01689,FFAU4592446,4500,NHAR,R38618541,E02,A05
D,45474.952997685185,45475.01248842593,50H01689,25743366,51R34702,01689,CMAU7818349,4500,GTHA,D38619112,E02,A05
R,45474.95309027778,45474.97081018519,50H05777,25743367,50R02263,05777,TRHU5150316,4500,HBCX,R38618564,G01,G04
D,45474.953125,45475.00194444445,50H43209,25743368,51R13996,43209,SEGU1940014,2200,GTHA,D38618560,A01,A05
D,45474.953125,45475.00194444445,50H43209,25743368,51R13996,43209,NYKU3921184,2200,GTHA,D38618561,A01,A05
R,45474.95313657408,45474.973287037035,50H17743,25743369,51R17628,17743,TGBU7156958,4500,HBCX,R38618565,E04,G04
D,45474.95327546296,45474.98150462963,50H17973,25743370,51R06171,17973,MRSU4346235,4500,GTHA,D38618563,A02,A06
R,45474.95327546296,45474.98150462963,50H17973,25743370,51R06171,17973,REGU3235692,2200,HBCX,R38618574,A02,A06
R,45474.953368055554,45474.960625,70H04992,25743371,70RM00074,04992,MSKU7354280,2200,HBCX,R38618570,B02,E01
R,45474.95346064815,45474.97023148148,81C07120,25743372,61R03306,07120,EGSU3169583,2200,HBCX,R38618571,G02,G04
D,45474.95346064815,45474.98625,51D39096,25743373,51R50970,39096,CXRU1249842,4530,GTHA,D38618567,G02,B08
D,45474.95347222222,45474.977372685185,51C33337,25743374,51R6790,33337,YMMU4084394,4200,GTHA,D38618568,G02,G04
D,45474.95349537037,45474.96196759259,51C75610,25743375,,75610,ZCSU7352997,4500,CAPR,E38618542,E02,E01
D,45474.953518518516,45474.97659722222,51C92117,25743376,51R31256,92117,DFSU1724895,2200,GTHA,D38618572,B02,G04
D,45474.95354166667,45474.97945601852,50H10182,25743377,51R21697,10182,FCIU6518300,2200,GTHA,D38618559,B04,A05
R,45474.95358796296,45474.9765625,70H03305,25743378,70R01340,03305,CMAU1724200,2200,HBCX,R38618573,A01,E01
R,45474.95376157408,45474.968622685185,50H14577,25743379,51R26866,14577,YMLU8913083,4500,HBCX,R38618576,B02,B09
R,45474.95385416667,45474.99431712963,50H05762,25743380,51R31778,05762,GMDU5180232,4530,HBCX,R38618577,D02,B09
D,45474.95385416667,45474.99431712963,50H05762,25743380,51R31778,05762,SEGU1889231,2200,GTHA,D38618581,D02,B09
D,45474.95386574074,45474.97337962963,29E03402,25743381,29R51766,03402,FSCU8382526,4500,GTHA,D38618575,A03,A06
R,45474.95392361111,45474.98310185185,51C38020,25743382,51R05672,38020,CMAU8546538,4500,HBCX,R38618578,E04,G04
D,45474.95410879629,45474.97582175926,51D07333,25743383,51R09742,07333,WHSU2044895,2200,GTHA,D38618579,A01,A06
D,45474.95414351852,45474.97769675926,51C33130,25743384,51R14617,33130,ONEU5188284,4500,GTHA,D38618580,A03,E01
R,45474.95413194445,45474.96642361111,60C41171,25743385,60R02000,41171,BHCU3175428,2200,NHAR,R38618553,D01,G04
