R_D,IG_TS,OG_TS,TRK_ID,TRK_KEY,CHASSIS_NO,BAT_NO,ITEM_NO,ISO,OPERATION_METHOD,EIR_ID,LANE_NO_IN,LANE_NO_OUT
R,45597.0140625,45597.061747685184,61C28078,26882784,61R1087,28078,TRHU5293338,4500,HBCX,R40434184,A01,B09
D,45597.0140625,45597.061747685184,61C28078,26882784,61R1087,28078,EMCU1662230,4500,GTHA,D40434181,A01,B09
D,45597.0141087963,45597.03748842593,51D32953,26882785,51R31164,32953,SEGU4093680,4500,GTHA,D40434182,B05,A05
D,45597.01414351852,45597.03623842593,61C49697,26882786,51R16445,49697,TIIU4979674,4500,GTHA,D40434175,B02,B08
R,45597.01430555555,45597.051620370374,51C36060,26882787,51R30477,36060,CAAU9304111,4500,HBCX,R40434186,A03,A05
R,45597.01447916667,45597.03857638889,51C79721,26882788,51R17037,79721,REGU3253633,2200,HBCX,R40434189,A03,A05
R,45597.01452546296,45597.03680555556,60H08134,26882789,60R0648,08134,SEKU4427479,4500,HBCX,R40434190,G02,B09
R,45597.01472222222,45597.032118055555,50H12684,26882790,51R27443,12684,SEGU9654130,2230,HBCX,R40434192,D02,B08
R,45597.0147337963,45597.03628472222,51C64907,26882791,51R40459,64907,UETU5458596,4500,HBCX,R40434193,B03,B08
R,45597.015185185184,45597.046944444446,70H02360,26882792,51R23273,02360,FANU1923483,4500,HBCX,R40434195,B05,B09
R,45597.01521990741,45597.04090277778,57L5714,26882793,51R09266,L5714,TIIU2587308,2200,HBCX,R40434196,G02,G04
R,45597.01526620371,45597.047118055554,50H05222,26882794,50R03155,05222,BEAU2499370,2200,HBCX,R40434198,A01,B08
R,45597.01527777778,45597.04300925926,48H01595,26882795,60R02650,01595,CMAU0492707,2200,HBCX,R40434197,A03,B09
R,45597.015335648146,45597.05150462963,50H24383,26882796,50RM00566,24383,CAAU6299897,4500,HBQC,R40434200,B02,A05
R,45597.015601851854,45597.03984953704,93H02284,26882797,50RM03584,02284,MSKU5155551,2200,HBQC,R40434204,B02,B08
D,45597.01561342592,45597.05372685185,50H04402,26882798,51R34404,04402,FSCU5921202,4530,GTHA,D40434201,B05,B09
D,45597.015706018516,45597.03650462963,51D13647,26882799,51R19116,13647,CAIU6462918,2200,GTHA,D40434202,A03,A06
D,45597.01574074074,45597.049421296295,50H06625,26882800,50RM03173,06625,EITU1688150,4500,GTHA,D40434203,A01,B09
D,45597.01584490741,45597.03518518519,72C06565,26882801,72R03068,06565,CSLU1686201,2200,GTHA,D40434205,B03,B09
D,45597.015868055554,45597.048946759256,51D31591,26882802,51R05972,31591,OERU4106290,4530,GTHA,D40434211,B05,B08
R,45597.015868055554,45597.048946759256,51D31591,26882802,51R05972,31591,STXU4553660,4500,HBCX,R40434208,B05,B08
D,45597.01587962963,45597.04671296296,43H06860,26882803,50RM00004,06860,NBYU0180619,2200,GTHA,D40434194,D02,B08
D,45597.01598379629,45597.04313657407,50H24682,26882804,60R06284,24682,CSLU1319931,2200,GTHA,D40434177,E02,G04
R,45597.016064814816,45597.04702546296,50H14715,26882805,51R26953,14715,SEGU6410589,4500,HBCX,R40434212,B03,A06
D,45597.016064814816,45597.04702546296,50H14715,26882805,51R26953,14715,CBHU4315707,2200,GTHA,D40434207,B03,A06
D,45597.016076388885,45597.054502314815,51C91490,26882806,50RM00079,91490,BSIU9564499,4500,GTHA,D40434213,A01,A05
R,45597.016076388885,45597.054502314815,51C91490,26882806,50RM00079,91490,TXGU5508585,4500,HBCX,R40434209,A01,A05
R,45597.01614583333,45597.03251157407,70F00680,26882807,51R22029,00680,FSCU8533849,4500,HBCX,R40434214,A03,A06
R,45597.01615740741,45597.029756944445,51D93042,26882808,50RM03620,93042,CSNU1143367,2200,HBCX,R40434210,B02,A05
D,45597.016226851854,45597.07048611111,51D43204,26882809,51R19323,43204,TLLU4114224,4500,GTHA,D40434206,G02,B09
R,45597.01629629629,45597.028495370374,51D64875,26882810,51R40139,64875,NYKU3880110,2200,HBCX,R40434216,A03,E09
R,45597.01641203704,45597.07164351852,50H25493,26882811,51R26767,25493,SEGU9855623,4530,HBCX,R40434218,D02,B08
D,45597.01641203704,45597.040451388886,50H07571,26882812,50RM01423,07571,HALU2101161,2200,GTHA,D40434215,D02,G04
R,45597.01657407408,45597.04078703704,50H47402,26882813,50RM04088,47402,TEMU1260477,2200,HBCX,R40434221,G02,G04
D,45597.01657407408,45597.03072916667,51C54847,26882814,51R10349,54847,BSIU9279402,4500,GTHA,D40434219,A01,E09
R,45597.01660879629,45597.03512731481,67H02269,26882815,65R00411,02269,OTPU6250688,4530,HBCX,R40434222,D02,B08
D,45597.01666666667,45597.03755787037,50H35046,26882816,50RM01718,35046,SEGU9827658,4530,GTHA,D40434220,B03,B08
D,45597.01672453704,45597.05731481482,61H14303,26882817,61R04666,14303,CMAU5703187,4500,GTHA,D40434183,E02,B09
D,45597.016909722224,45597.04857638889,61H01065,26882818,61R02085,01065,IAAU2759069,2200,GTHA,D40434224,B05,E09
R,45597.016909722224,45597.04857638889,61H01065,26882818,61R02085,01065,CAAU8273079,4500,HBCX,R40434226,B05,E09
R,45597.01699074074,45597.03907407408,62C04266,26882819,62R00163,04266,CSNU1341059,2200,HBCX,R40434227,B02,E09
D,45597.01700231482,45597.05085648148,51C95746,26882820,51R12200,95746,SEGU2466189,2200,GTHA,D40434223,D02,G04
D,45597.017060185186,45597.03420138889,72C13167,26882821,51R12936,13167,WHSU2862470,2200,GTHA,D40434225,A01,B09
R,45597.01719907407,45597.07271990741,62H03382,26882822,62R00116,03382,WHSU2564623,2200,HBCX,R40434230,B03,E09
R,45597.01730324074,45597.037939814814,50H07920,26882823,50R02887,07920,TGBU6885092,4500,HBCX,R40434228,A03,B08
R,45597.01736111111,45597.03575231481,51D16997,26882824,51R05601,16997,MRSU6084520,4500,HBQC,R40434233,B02,E09
D,45597.01736111111,45597.04148148148,51C90124,26882825,51R14607,90124,WHSU2877891,2200,GTHA,D40434229,A01,B08
D,45597.01739583333,45597.04194444444,60H06116,26882826,60R06301,06116,WFTU2018432,2200,GTHA,D40434238,B05,A06
R,45597.01739583333,45597.04194444444,60H06116,26882826,60R06301,06116,NSSU7063463,4500,HBCX,R40434236,B05,A06
D,45597.01741898148,45597.0312962963,50H05682,26882827,51R04720,05682,BMOU5415280,4500,GTHA,D40434231,B02,B08
R,45597.017430555556,45597.03359953704,51C63299,26882828,51R12922,63299,MSKU0000670,4500,HBCX,R40434237,G02,E09
D,45597.01744212963,45597.05832175926,50H14832,26882829,51R26949,14832,EITU1602140,4500,GTHA,D40434243,A01,B08
R,45597.01744212963,45597.05832175926,50H14832,26882829,51R26949,14832,TRHU4343877,4500,HBCX,R40434234,A01,B08
D,45597.01771990741,45597.04605324074,50LD03927,26882830,15R16675,03927,TGBU6266164,4500,GTHA,D40434244,B03,B09
R,45597.01771990741,45597.04605324074,50LD03927,26882830,15R16675,03927,TCLU8815800,4500,HBCX,R40434239,B03,B09
R,45597.0177662037,45597.04283564815,50LD16087,26882831,50R03557,16087,WHSU5419450,4500,HBCX,R40434241,B02,B09
R,45597.017800925925,45597.05111111111,51C48594,26882832,51R09606,48594,WHLU0621035,2200,NHAR,R40434217,E02,B08
D,45597.017800925925,45597.05111111111,51C48594,26882832,51R09606,48594,FFAU4379826,4500,GTHA,D40434240,E02,B08
D,45597.01802083333,45597.040717592594,51C97194,26882833,51R16992,97194,NLLU4158850,4500,GTHA,D40434242,A03,A05
R,45597.018217592595,45597.0690625,72H02049,26882834,72R02280,02049,CSNU2037020,2200,HBQC,R40434249,A01,B08
R,45597.018275462964,45597.095625,50LD10814,26882835,51R13292,10814,OOCU7024448,4500,HBCX,R40434251,B05,A05
D,45597.018275462964,45597.095625,50LD10814,26882835,51R13292,10814,TGBU3726501,2200,GTHA,D40434255,B05,A05
D,45597.01828703703,45597.03592592593,51C40222,26882836,51R15163,40222,SITU9114911,4500,GTHA,D40434247,B05,A06
D,45597.01828703703,45597.03372685185,50H08241,26882837,50R04127,08241,FFAU4239383,4500,GTHA,D40434246,A03,G04
R,45597.01829861111,45597.07226851852,50H24821,26882838,51R24846,24821,HASU4059359,4500,HBCX,R40434252,B03,A05
D,45597.01829861111,45597.07226851852,50H24821,26882838,51R24846,24821,CAAU8120911,4500,GTHA,D40434248,B03,A05
D,45597.01835648148,45597.04785879629,60H00441,26882839,60R01943,00441,TCNU4429051,4500,GTHA,D40434256,A03,E09
R,45597.01835648148,45597.04785879629,60H00441,26882839,60R01943,00441,TLLU4195632,4500,HBCX,R40434250,A03,E09
R,45597.01844907407,45597.03833333333,50H44950,26882840,51R34428,44950,OOCU0503325,2200,HBCX,R40434253,G02,B08
R,45597.018483796295,45597.046273148146,51C71678,26882841,51R16355,71678,SZLU9735365,4530,HBCX,R40434254,D02,B08
R,45597.01868055556,45597.06951388889,51D30474,26882842,51R34474,30474,DFSU1449617,2200,NHAR,R40434235,E02,B08
D,45597.01868055556,45597.06951388889,51D30474,26882842,51R34474,30474,SEGU1392820,2200,GTHA,D40434712,E02,B08
R,45597.01871527778,45597.04349537037,70C05807,26882843,70R00699,05807,OOCU6744818,4500,HBCX,R40434260,A03,G04
D,45597.01880787037,45597.039664351854,60H10446,26882844,60R06940,10446,TEMU8125817,4500,GTHA,D40434257,B03,E09
D,45597.01893518519,45597.03251157407,50H03532,26882845,51R21580,03532,WHSU2038336,2200,GTHA,D40434258,A01,A05
R,45597.01908564815,45597.047939814816,51C73194,26882846,51R21936,73194,JXLU6214782,4500,HBCX,R40434261,A03,B08
R,45597.019270833334,45597.035092592596,50H43360,26882847,50RM02147,43360,WHLU0655082,2200,HBCX,R40434262,B05,A06
R,45597.019375,45597.040717592594,51C66866,26882848,51R02050,66866,TCKU7634923,4500,HBCX,R40434263,A01,B08
R,45597.01943287037,45597.04488425926,50H06824,26882849,51R25931,06824,ZCSU7694691,4500,HBCX,R40434245,B02,B08
D,45597.01962962963,45597.05341435185,50H17241,26882850,51R11826,17241,TEMU8648910,4500,GTHA,D40434267,B05,B08
R,45597.01962962963,45597.05341435185,50H17241,26882850,51R11826,17241,OOLU6792181,4500,HBCX,R40434264,B05,B08
R,45597.019733796296,45597.051875,51C99404,26882851,51R03982,99404,EITU1878210,4500,HBCX,R40434266,A01,B09
R,45597.019780092596,45597.0334375,60C63482,26882852,51R23495,63482,OOCU8244869,4500,HBCX,R40434268,G02,G04
R,45597.01986111111,45597.038773148146,51E01558,26882853,61R06151,01558,WHSU5360921,4500,HBQC,R40434269,B02,B08
D,45597.01986111111,45597.05028935185,50H09574,26882854,51R9812,09574,OERU4168202,4530,GTHA,D40434265,A03,B09
R,45597.02001157407,45597.039247685185,51C48084,26882855,51R05325,48084,TLLU8537564,4500,HBCX,R40434271,B03,A05
R,45597.0200462963,45597.05180555556,51D37502,26882856,51R23883,37502,MRKU6038814,4500,HBCX,R40434272,A01,A06
D,45597.02009259259,45597.04273148148,60C53370,26882857,60R04122,53370,MRKU2112153,4500,GTHA,D40434270,B05,B08
D,45597.02025462963,45597.05159722222,50H25506,26882858,51R20976,25506,EGHU9366950,4500,GTHA,D40434273,A03,A06
D,45597.02028935185,45597.06759259259,70H04604,26882859,70RM00043,04604,ECMU8056430,9500,GTHA,D40434278,B03,A05
R,45597.02028935185,45597.06759259259,70H04604,26882859,70RM00043,04604,MEDU8763676,4500,HBCX,R40434276,B03,A05
D,45597.02042824074,45597.04876157407,50H45156,26882860,51R9986,45156,YMLU8785824,4500,GTHA,D40434275,G02,G04
D,45597.020462962966,45597.0747337963,51C79621,26882861,51R10745,79621,SEGU5789478,4500,GTHA,D40434277,B02,E09
R,45597.02065972222,45597.05265046296,50H04879,26882862,51R31765,04879,FTAU2096064,2200,HBCX,R40434282,A01,A06
R,45597.02065972222,45597.05265046296,50H04879,26882862,51R31765,04879,MRSU0441384,2200,HBCX,R40434281,A01,A06
D,45597.02072916667,45597.05391203704,50LD20655,26882863,50RM03686,20655,HCOU5292936,4500,GTHA,D40434287,B02,B08
R,45597.02072916667,45597.05391203704,50LD20655,26882863,50RM03686,20655,MRSU0013241,2200,HBCX,R40434283,B02,B08
R,45597.02074074074,45597.061886574076,50LD12865,26882864,50R02872,12865,WHSU2884503,2200,NHAR,R40434259,E02,B08
D,45597.02074074074,45597.061886574076,50LD12865,26882864,50R02872,12865,TIIU2334233,2200,GTHA,D40434280,E02,B08
D,45597.020787037036,45597.039826388886,51D16215,26882865,51R19515,16215,PHRU2607771,2200,GTHA,D40433571,B02,B09
D,45597.020902777775,45597.05168981481,51D12239,26882866,51R34751,12239,GCXU5878732,4500,GTHA,D40434279,G02,B09
D,45597.021006944444,45597.055127314816,50H09775,26882867,50RM00053,09775,HPCU4700190,4500,GTHA,D40434284,A03,E09
R,45597.021006944444,45597.04508101852,66H02098,26882868,66R00268,02098,SUDU1964926,2200,HBCX,R40434286,A03,A06
R,45597.021203703705,45597.05944444444,51D33199,26882869,51R04917,33199,KOCU4758839,4500,HBCX,R40434288,B05,B08
D,45597.02130787037,45597.06209490741,51D03708,26882870,51R01831,03708,SITU2601970,2200,GTHA,D40434290,A03,A06
D,45597.02138888889,45597.03395833333,51C85396,26882871,51R15178,85396,WHSU2918692,2200,GTHA,D40434289,A01,B09
D,45597.02140046296,45597.0453587963,15C14373,26882872,51R18197,14373,BEAU2439052,2200,GTHA,D40434285,G02,A05
R,45597.02140046296,45597.05056712963,51C78080,26882873,50RM03033,78080,EMCU5635790,4530,HBCX,R40434293,D02,B08
D,45597.02153935185,45597.04177083333,61H11558,26882874,61R05428,11558,FCIU6094835,2200,GTHA,D40434292,B03,E09
D,45597.02153935185,45597.047326388885,51C08255,26882875,51R24016,08255,TGBU6541142,4500,GTHA,D40434291,G02,G04
D,45597.02172453704,45597.0512962963,51D04323,26882876,51R11219,04323,OOLU1405356,2200,GTHA,D40434294,B02,E09
D,45597.02172453704,45597.06092592593,50H43721,26882877,51R16333,43721,EGHU3305808,2200,GTHA,D40434300,A01,B08
R,45597.02172453704,45597.06092592593,50H43721,26882877,51R16333,43721,MSNU7887155,4500,HBCX,R40434298,A01,B08
D,45597.02181712963,45597.03865740741,50H22754,26882878,51R21802,22754,PCIU9095286,4500,GTHA,D40434297,B02,A06
R,45597.0219212963,45597.04107638889,93H03137,26882879,51R17461,03137,SUDU7764695,2200,HBQC,R40434301,B05,E09
D,45597.02196759259,45597.04443287037,50H45231,26882880,50R03864,45231,AXEU2006571,2200,GTHA,D40434296,D02,E09
R,45597.02203703704,45597.05918981481,70E00469,26882881,70R02381,00469,BSIU2145736,2200,HBCX,R40434306,B05,B08
D,45597.02208333334,45597.055185185185,61H05719,26882882,61R05509,05719,EGSU9216403,4500,GTHA,D40434299,A03,A06
R,45597.02208333334,45597.038125,51C17316,26882883,51R34652,17316,WHLU0433779,2200,HBCX,R40434304,A03,A06
R,45597.02216435185,45597.04398148148,61H03154,26882884,61R05024,03154,CAIU3332910,2200,HBCX,R40434307,G02,B08
D,45597.02222222222,45597.06465277778,51D14987,26882885,51R11477,14987,OERU4128914,4530,GTHA,D40434305,B02,B08
D,45597.02232638889,45597.04114583333,51C98663,26882886,50R03752,98663,MRKU9560972,2200,GTHA,D40434302,D02,B08
R,45597.02238425926,45597.060625,70H01714,26882887,70R00581,01714,CSNU8165202,4500,HBCX,R40434320,A01,B09
D,45597.02238425926,45597.060625,70H01714,26882887,70R00581,01714,MRKU4316942,4500,GTHA,D40434308,A01,B09
R,45597.022465277776,45597.04739583333,50H63308,26882888,70RM00122,63308,FCIU5609690,2200,HBCX,R40434310,G02,G04
R,45597.02274305555,45597.04976851852,50H40069,26882889,50RM02571,40069,OTPU6202910,4530,HBCX,R40434232,D02,G04
R,45597.0228125,45597.04728009259,62C06065,26882890,62R00724,06065,CSNU1358257,2200,HBCX,R40434312,B03,G04
R,45597.02290509259,45597.04686342592,70C09826,26882891,70R00719,09826,CAIU6258592,2200,HBCX,R40434314,G02,G04
D,45597.02291666667,45597.05013888889,51D49689,26882892,51R01918,49689,WHSU6267330,4500,GTHA,D40434331,A01,A05
R,45597.02291666667,45597.05013888889,51D49689,26882892,51R01918,49689,TEMU7105380,4500,HBCX,R40434311,A01,A05
D,45597.02296296296,45597.05701388889,50H05425,26882893,51R15313,05425,TCKU1263424,2200,GTHA,D40434309,D02,B08
D,45597.02315972222,45597.051099537035,61H10594,26882894,51R24629,10594,NLLU4209601,4500,GTHA,D40434315,A03,B09
R,45597.023252314815,45597.042175925926,61C29824,26882895,61R04596,29824,ONEU1812242,4500,HBCX,R40434313,B05,A05
R,45597.023368055554,45597.04472222222,93C04381,26882896,93R00511,04381,CSNU1014523,2200,HBCX,R40434319,B05,E09
D,45597.0234375,45597.03631944444,50H14175,26882897,50R04352,14175,MRKU8225820,2200,GTHA,D40434316,G02,G04
R,45597.02344907408,45597.03142361111,51D14342,26882898,51R18620,14342,ZMOU8872638,4530,HBCX,R40434322,E02,E09
D,45597.02347222222,45597.05564814815,50LD14094,26882899,50RM01660,14094,MRKU6430276,4500,GTHA,D40434317,B03,E09
D,45597.0234837963,45597.13449074074,50H50132,26882900,50RM02654,50132,FSCU5933630,4530,CAPR,E40436072,D02,E09
R,45597.0234837963,45597.13449074074,50H50132,26882900,50RM02654,50132,FSCU5856468,4530,HBCX,R40434323,D02,E09
D,45597.02355324074,45597.0646875,61L4775,26882901,51R07191,L4775,IAAU2778942,2200,GTHA,D40434318,A03,E09
R,45597.02365740741,45597.03712962963,51D31007,26882902,51R19228,31007,FSCU5011096,4200,HBQC,R40434326,B02,G04
R,45597.023680555554,45597.092256944445,50H16056,26882903,51R40468,16056,TGBU3726076,2200,HBCX,R40434333,G02,G04
D,45597.023680555554,45597.092256944445,50H16056,26882903,51R40468,16056,CSLU1308264,2200,GTHA,D40434321,G02,G04
D,45597.02376157408,45597.04125,50H53797,26882904,51R06563,53797,SITU2813748,2200,GTHA,D40434324,B03,B09
R,45597.023888888885,45597.044340277775,83C12885,26882905,83R00266,12885,OTPU6268814,4530,HBCX,R40434329,D02,B09
R,45597.02394675926,45597.04269675926,51C58500,26882906,51R26915,58500,ONEU9411230,4530,HBCX,R40434325,D02,B08
D,45597.02413194445,45597.04481481481,51C94963,26882907,51R08910,94963,NIDU2216941,2200,GTHA,D40434328,B02,A06
D,45597.02412037037,45597.07096064815,51C58305,26882908,50R04535,58305,WHSU5600426,4500,CAPR,E40434564,A03,E09
R,45597.02412037037,45597.07096064815,51C58305,26882908,50R04535,58305,IAAU1012021,4500,HBCX,R40434332,A03,E09
R,45597.02445601852,45597.05861111111,60C15196,26882909,60R01182,15196,CSLU2361962,2200,HBCX,R40434337,G02,G04
D,45597.02445601852,45597.05861111111,60C15196,26882909,60R01182,15196,FCIU5659217,2200,GTHA,D40434342,G02,G04
D,45597.02446759259,45597.05703703704,51D60253,26882910,51R08077,60253,TGBU9378105,4500,GTHA,D40434335,D02,A06
D,45597.02457175926,45597.04484953704,50H23890,26882911,50RM00748,23890,MRSU6204944,4500,GTHA,D40434336,B05,G04
D,45597.02457175926,45597.08387731481,50H05910,26882912,50R03503,05910,EGHU3369593,2200,GTHA,D40435045,B05,B09
R,45597.02457175926,45597.08387731481,50H05910,26882912,50R03503,05910,CMAU8497156,4500,HBCX,R40434339,B05,B09
R,45597.02459490741,45597.05061342593,51B27984,26882913,50RM02583,27984,CAIU6802319,2200,HBQC,R40434340,B02,G04
R,45597.0246875,45597.09207175926,51D13656,26882914,51R24335,13656,YMLU5411667,4530,HBQC,R40434185,D02,B08
D,45597.0246875,45597.09207175926,51D13656,26882914,51R24335,13656,GCXU5394532,4500,GTQC,D40434338,D02,B08
R,45597.024988425925,45597.05289351852,95F00264,26882915,95RM00067,00264,SZLU3640597,2230,HBCX,R40434343,D02,B08
D,45597.02512731482,45597.076273148145,51D46149,26882916,51R08585,46149,EMCU6130647,2200,GTHA,D40434346,A03,A06
D,45597.02527777778,45597.05324074074,70H04395,26882917,70R02134,04395,STXU2049250,2200,GTHA,D40434345,B02,E09
D,45597.025416666664,45597.04914351852,51C54427,26882918,51R13426,54427,CAAU9270578,4500,GTHA,D40434348,B02,A05
R,45597.02543981482,45597.04454861111,50H24427,26882919,51R03420,24427,OERU4046842,4530,HBCX,R40434350,E02,E09
D,45597.02543981482,45597.04454861111,50H24427,26882919,51R03420,24427,WHSU5032347,4500,CAPR,E40434330,E02,E09
D,45597.02575231482,45597.040659722225,50H01839,26882920,50RM01054,01839,OOLU1984052,2200,GTHA,D40434351,B03,B09
D,45597.025868055556,45597.07451388889,51D03390,26882921,51R00651,03390,TGCU0186384,2200,CAPR,E40434700,A03,E09
R,45597.025868055556,45597.07451388889,51D03390,26882921,51R00651,03390,SKHU9919620,4500,HBCX,R40434354,A03,E09
R,45597.02587962963,45597.046273148146,63C19096,26882922,63R01129,19096,FTAU1304477,2200,HBCX,R40434352,B03,B09
D,45597.026284722226,45597.05180555556,51D16254,26882923,51R08836,16254,BSIU9603933,4500,GTHA,D40434358,A01,A06
D,45597.02637731482,45597.05650462963,50H21705,26882924,51R40069,21705,TGBU3258967,2200,GTHA,D40434357,G02,G04
R,45597.02637731482,45597.05650462963,50H21705,26882924,51R40069,21705,TGBU3520995,2200,HBCX,R40434353,G02,G04
D,45597.02637731482,45597.040127314816,61H02080,26882925,51R33629,02080,CCLU7202520,4500,GTHA,D40434359,D02,B08
D,45597.02638888889,45597.052199074074,50H12793,26882926,51R18602,12793,FDCU0081717,4500,GTHA,D40434360,B03,B09
D,45597.02649305556,45597.043645833335,70H00792,26882927,70R02342,H00792,XINU1520672,2200,GTHA,D40434372,B02,B08
R,45597.02649305556,45597.043645833335,70H00792,26882927,70R02342,H00792,OOLU1438920,2200,HBCX,R40434364,B02,B08
D,45597.0265162037,45597.05443287037,60H01023,26882928,60R03360,01023,OOCU8638184,4500,GTHA,D40434362,A01,B08
D,45597.02653935185,45597.04849537037,51C96310,26882929,51R11902,96310,BEAU2686330,2200,GTHA,D40434367,A03,B08
D,45597.02662037037,45597.053125,83C07372,26882930,93R00147,07372,DFSU1266555,2200,GTHA,D40434366,B05,A05
D,45597.02663194444,45597.04986111111,50LD19433,26882931,51R23649,19433,REGU3255997,2200,GTHA,D40434363,D02,A06
D,45597.02663194444,45597.06841435185,50H35112,26882932,50RM02003,35112,TGBU3710640,2200,GTHA,D40434371,B05,A05
R,45597.02663194444,45597.06841435185,50H35112,26882932,50RM02003,35112,BMOU1545368,2200,HBCX,R40434368,B05,A05
D,45597.026666666665,45597.06416666666,51D36927,26882933,51R13917,36927,MSDU2474863,2200,GTHA,D40434365,B03,E09
R,45597.02686342593,45597.06799768518,61H05174,26882934,51R14872,05174,KKTU6082101,2230,HBCX,R40434370,D02,B08
D,45597.02686342593,45597.06799768518,61H05174,26882934,51R14872,05174,SEGU9926542,4530,GTHA,D40434375,D02,B08
R,45597.026967592596,45597.04319444444,70E00588,26882935,51R33724,00588,NBYU8126147,4500,HBCX,R40434374,B05,G04
R,45597.027025462965,45597.041655092595,51C73465,26882936,51R22620,73465,HASU5123350,4500,HBCX,R40434377,B02,B08
R,45597.02707175926,45597.056342592594,50H44699,26882937,50RM03712,44699,MRKU6575650,2200,HBCX,R40434376,A03,B08
D,45597.02707175926,45597.056342592594,50H44699,26882937,50RM03712,44699,CULU6335440,4500,GTHA,D40434380,A03,B08
R,45597.027083333334,45597.045578703706,93H01482,26882938,93R00591,01482,UETU3006513,2200,HBCX,R40434373,G02,B09
R,45597.02715277778,45597.054444444446,50H16239,26882939,51R18638,16239,FBIU7505965,2230,HBCX,R40433761,D02,B09
R,45597.02717592593,45597.03925925926,51D12667,26882940,50RM03250,12667,WHSU5326167,4500,HBCX,R40434379,B02,B08
D,45597.02752314815,45597.06815972222,50H17849,26882941,51R27206,17849,MRKU3041985,4500,GTHA,D40434382,A01,G04
