R_D,IG_TS,OG_TS,TRK_ID,TRK_KEY,CHASSIS_NO,BAT_NO,ITEM_NO,ISO,OPERATION_METHOD,EIR_ID,LANE_NO_IN,LANE_NO_OUT
R,45536.02429398148,45536.052824074075,62C09710,26323974,62R00437,09710,WHLU0677585,2200,HBCX,R39539295,A03,E10
R,45536.02443287037,45536.03743055555,50H24571,26323975,51R11822,24571,TLLU7882020,4500,HBCX,R39539297,B02,G04
R,45536.02452546296,45536.03623842593,50LD14954,26323976,50R03822,14954,TRHU8562071,4500,HBCX,R39539276,G02,G04
D,45536.02454861111,45536.08971064815,51D04962,26323977,51R25059,04962,AAMU9001480,2230,GTHA,D39539296,A02,B08
R,45536.024618055555,45536.055752314816,50H50257,26323978,51R50440,50257,IAAU1807120,4500,HBCX,R39539298,B02,G04
R,45536.02489583333,45536.03755787037,51D19588,26323979,51R26740,19588,MRSU4101171,4500,HBCX,R39539302,A02,G04
R,45536.0249537037,45536.056597222225,50H56695,26323980,50R04982,56695,MSKU7612913,2200,HBCX,R39539299,B04,E10
D,45536.025,45536.03387731482,50H04971,26323981,70R00943,04971,TTNU1260504,2200,GTHA,D39539300,G02,G04
R,45536.02515046296,45536.042650462965,SM-34,26323982,50R00888,13141,MRSU4337341,4500,HANG,R39539304,B02,G04
R,45536.0253125,45536.07538194444,51C50163,26323983,51R10321,50163,MRKU6396546,4500,HBCX,R39539305,G02,G04
R,45536.02547453704,45536.034583333334,70C14638,26323984,70R00997,14638,TCLU3954211,2200,HBCX,R39539306,B04,B08
R,45536.02559027778,45536.0916087963,51C68729,26323985,51R0717,68729,TEMU9450848,4530,HBCX,R39539293,D02,B08
D,45536.02569444444,45536.063784722224,50H05877,26323986,51R34276,05877,FCIU5648655,2200,GTHA,D39539310,A02,A05
R,45536.02569444444,45536.063784722224,50H05877,26323986,51R34276,05877,TRHU2497003,2200,HBCX,R39539307,A02,A05
R,45536.02574074074,45536.03671296296,50H17791,26323987,51R00720,17791,BSIU9635838,4500,HBCX,R39539308,B04,E10
R,45536.02579861111,45536.03505787037,43C08119,26323988,60R03876,08119,SEKU6976164,4500,HBCX,R39539309,B02,E10
R,45536.02662037037,45536.04164351852,50G01698,26323990,51R50903,01698,SMCU1296557,4500,HBCX,R39539313,B04,G04
D,45536.02675925926,45536.04400462963,61C30873,26323991,61R04367,30873,HASU4648024,4500,GTHA,D39539312,G02,B08
D,45536.02685185185,45536.03974537037,50H45075,26323992,51R01321,45075,WHLU0575475,2200,GTHA,D39539315,A02,A05
D,45536.02689814815,45536.06082175926,50H08707,26323993,51R07493,08707,ZCLU9915604,2230,GTHA,D39539316,G02,B08
R,45536.026921296296,45536.03262731482,70C05406,26323994,70R00368,05406,GMDU2141994,2200,HBCX,R39539317,B02,B08
D,45536.02726851852,45536.05399305555,70H04430,26323995,70R02023,04430,WHLU0328808,2200,CAPR,E39539379,A02,E10
D,45536.02726851852,45536.05399305555,70H04430,26323995,70R02023,04430,WHLU0329960,2200,CAPR,E39539381,A02,E10
R,45536.02726851852,45536.05399305555,70H04430,26323995,70R02023,04430,WHSU2060540,2200,HBCX,R39539319,A02,E10
D,45536.02730324074,45536.05663194445,70G00797,26323996,70R01648,00797,SEGU3524567,2200,GTHA,D39539322,A03,A05
R,45536.02730324074,45536.05663194445,70G00797,26323996,70R01648,00797,FCIU9923499,4500,HBCX,R39539320,A03,A05
R,45536.02743055556,45536.040983796294,93C11231,26323997,93R00907,11231,FCIU4869918,2200,HBCX,R39539321,A02,A05
D,45536.02761574074,45536.0384837963,61H13385,26323998,51R32536,13385,EMCU1544768,4500,GTHA,D39539318,B02,B08
R,45536.027916666666,45536.04549768518,51D63529,26323999,51R33406,63529,SEGU6853951,4500,HBCX,R39539323,A03,B08
D,45536.02819444444,45536.03616898148,50H49940,26324000,51R18897,49940,BMOU6812641,4500,GTHA,D39539324,A02,B08
D,45536.028333333335,45536.04791666667,60H12516,26324001,60RM00406,12516,HALU2364846,2200,GTHA,D39539327,B04,G04
R,45536.02835648148,45536.061956018515,SM-100,26324002,51R10870,48375,OOCU7913804,4500,HANG,R39539329,B02,G04
D,45536.028449074074,45536.05216435185,60C63482,26324003,51R23495,63482,TEMU7671011,4500,GTHA,D39539326,G02,G04
D,45536.02872685185,45536.055868055555,51D48098,26324004,70R01240,48098,TGBU2736315,2200,GTHA,D39539330,G02,A05
R,45536.028912037036,45536.0480787037,61H12629,26324005,61R06415,12629,NSSU0163516,2200,HBCX,R39539333,B02,B08
R,45536.029027777775,45536.057708333334,50H39202,26324006,51R30326,39202,IAAU1001135,4500,HBCX,R39539314,B02,G04
D,45536.02909722222,45536.04375,51C45166,26324007,51R18408,45166,OOLU9278664,4500,GTHA,D39539334,G02,B08
D,45536.029131944444,45536.046435185184,70F00696,26324008,70RM00041,00696,NBYU9006193,4500,GTHA,D39539335,A02,A05
R,45536.02924768518,45536.10658564815,62H03482,26324009,62R01481,03482,FCIU5711594,2200,HBCX,R39539337,B04,G04
D,45536.02924768518,45536.10658564815,62H03482,26324009,62R01481,03482,IAAU2847642,2200,CAPR,E39539303,B04,G04
D,45536.02924768518,45536.10658564815,62H03482,26324009,62R01481,03482,CAIU6966396,2200,CAPR,E39539294,B04,G04
R,45536.029490740744,45536.07645833334,50H06883,26324010,51R21636,06883,UETU5553206,4500,HBCX,R39539338,G02,E10
D,45536.029490740744,45536.07645833334,50H06883,26324010,51R21636,06883,NYKU5122016,4500,CAPR,E39539703,G02,E10
R,45536.029652777775,45536.04571759259,61H10607,26324011,51R01198,10607,CAAU5171319,4500,HBCX,R39539339,A03,B08
R,45536.029710648145,45536.03895833333,50H07443,26324012,51R34989,07443,TCNU5142169,4500,HBCX,R39539340,A02,A05
R,45536.030069444445,45536.053506944445,50LD15040,26324013,50R02950,15040,CAAU6623603,4500,HBCX,R39539341,A03,G04
R,45536.03024305555,45536.040821759256,50H16411,26324014,,16411,TGHU9838603,4500,NHAR,R39539336,E04,G04
R,45536.03037037037,45536.047627314816,61H07771,26324015,51R02925,07771,OOCU4759887,4200,HBCX,R39539343,A02,G04
D,45536.03046296296,45536.051932870374,51C29152,26324016,51R09930,29152,CRSU9158586,4500,GTHA,D39539342,G02,B08
R,45536.03060185185,45536.0528587963,SM-84,26324017,51R14764,2356,BEAU5786693,4500,HANG,R39539344,A02,G04
R,45536.030636574076,45536.06523148148,50LD14385,26324018,51R27490,14385,NLLU2067534,2200,HBCX,R39539345,G02,G04
R,45536.030648148146,45536.04418981481,SM-70,26324019,50R01080,2342,TRHU7496674,4500,HANG,R39539346,B02,G04
D,45536.03094907408,45536.04487268518,50H03871,26324020,51R07120,03871,SEGU6944835,4500,GTHA,D39539347,G02,G04
R,45536.03115740741,45536.045810185184,70H00134,26324021,70R00708,00134,IAAU2859617,2200,HBCX,R39539332,A02,E10
R,45536.031273148146,45536.03623842593,70H01282,26324022,50R04496,01282,CAIU6600909,2200,HBCX,R39539348,A02,B08
R,45536.0312962963,45536.06386574074,70H02859,26324023,70R01421,02859,FBIU0152001,2200,HBQC,R39539349,B02,B08
R,45536.03144675926,45536.03822916667,93C07549,26324024,93R00698,07549,TCKU3446893,2200,HBCX,R39539350,A03,A05
R,45536.03157407408,45536.038819444446,61E02119,26324025,61R06087,02119,MAGU5544362,4500,HBCX,R39539351,A03,B08
R,45536.031689814816,45536.04614583333,50H43360,26324026,50RM02147,43360,SEGU2467478,2200,HBCX,R39539352,B04,B08
R,45536.031909722224,45536.04461805556,51C94483,26324027,51R27536,94483,HLHU8355066,4500,HBCX,R39539353,A02,E10
R,45536.03210648148,45536.06222222222,51C36056,26324028,50R02329,36056,TEMU7836298,4500,HBCX,R39539354,B02,G04
R,45536.03225694445,366.0,50H08850,26324029,51R09537,08850,TCNU3014019,4500,HBCX,R39539356,B02,
R,45536.032430555555,45536.05917824074,51C54852,26324030,51R13573,54852,CAIU7489050,4500,HBCX,R39539358,G02,G04
D,45536.03252314815,45536.0403125,60C51364,26324031,60R04797,51364,PCLU2168214,2200,GTHA,D39539357,A02,A05
R,45536.03262731482,45536.04224537037,51C95538,26324032,51R21221,95538,CMAU7126783,4500,HBCX,R39539359,G02,G04
R,45536.03283564815,45536.0496875,61C25872,26324033,51R2242,25872,DJLU5154581,4500,HBCX,R39539362,A03,B08
D,45536.03291666666,45536.04320601852,50H43518,26324034,50RM03630,43518,SEKU6012450,4500,GTHA,D39539361,A02,B08
R,45536.033321759256,45536.043275462966,38H00711,26324035,38R01280,00711,SKLU1311760,2200,HBCX,R39539367,A03,E10
D,45536.03335648148,45536.05489583333,51C23446,26324036,51R15957,23446,GAOU2628960,2200,GTHA,D39539479,B02,B08
R,45536.03335648148,45536.05489583333,51C23446,26324036,51R15957,23446,TRHU8442245,4500,HBCX,R39539365,B02,B08
R,45536.03350694444,45536.04618055555,50F05360,26324037,51R51130,05360,MRSU4977040,4500,HBCX,R39539370,A02,G04
D,45536.03355324074,45536.06332175926,50H17434,26324038,51R22147,17434,IAAU1757884,4500,GTHA,D39539368,B04,B08
D,45536.03356481482,45536.04033564815,70H04418,26324039,,04418,WHSU2466550,2200,CAPR,E39539245,E04,E10
D,45536.03356481482,45536.04033564815,70H04418,26324039,,04418,WHSU2225640,2200,CAPR,E39539246,E04,E10
R,45536.033587962964,45536.05164351852,50H25523,26324040,50RM00126,25523,FBIU5095326,4530,HBCX,R39539371,G02,B08
R,45536.03372685185,45536.038622685184,50H24250,26324041,51R11849,24250,CAIU9421240,4500,HBCX,R39539373,G02,G04
D,45536.033842592595,45536.04476851852,50H10303,26324042,51R09068,10303,TGBU5173771,4500,GTHA,D39539355,B04,B08
D,45536.033900462964,45536.084872685184,51C93068,26324043,51R07056,93068,YMLU5408637,4530,GTHA,D39539372,D02,B08
R,45536.03388888889,45536.04087962963,70C10338,26324044,70R01246,10338,TEMU5933107,2200,HBCX,R39539374,A02,B08
R,45536.03396990741,45536.05840277778,51D64110,26324045,50RM01698,64110,FBLU0114840,4500,HBCX,R39539375,B02,G04
D,45536.03396990741,45536.05840277778,51D64110,26324045,50RM01698,64110,TCNU8288455,4500,GTHA,D39539377,B02,G04
R,45536.034050925926,45536.04752314815,50H56943,26324046,50RM00679,56943,MRKU9716999,2200,HBCX,R39539376,A02,B08
R,45536.03439814815,45536.045694444445,51D32976,26324047,51R21158,32976,SKLU1553867,2200,HBCX,R39539378,A03,E10
R,45536.03454861111,45536.096400462964,50LD19108,26324048,65R00982,19108,TRIU6761490,2230,HBCX,R39539380,D02,B08
D,45536.0346875,45536.05056712963,50H49901,26324049,51R10235,49901,EITU9214455,4500,GTHA,D39513279,B02,G04
D,45536.03493055556,45536.05331018518,51C38132,26324050,51R06355,38132,TEMU8966589,4500,GTHA,D39539382,A03,B08
R,45536.034953703704,45536.044699074075,71H00946,26324051,,00946,WHSU6597245,4500,NHAR,R39539366,E04,E10
R,45536.035104166665,45536.06165509259,70C12636,26324052,70R01103,12636,SKLU1608023,2200,HBQC,R39539384,B02,B08
D,45536.035208333335,45536.04902777778,61H00887,26324053,61R01393,00887,CSNU8469946,4500,GTHA,D39539383,B02,B08
R,45536.03542824074,45536.04282407407,70C06283,26324054,70R02120,06283,TLLU2099666,2200,HBCX,R39539387,B04,B08
D,45536.03545138889,45536.05489583333,60H00877,26324055,60R04920,00877,MRKU7029720,2200,GTHA,D39538069,A03,B08
R,45536.035462962966,45536.04724537037,51D35060,26324056,51R11687,35060,TLLU8906580,4500,HBCX,R39539386,G02,B08
R,45536.035520833335,45536.05018518519,61H07701,26324057,61R03912,07701,CAAU8441608,4500,HBCX,R39539390,A02,G04
R,45536.03568287037,45536.05185185185,50H16080,26324058,51R16005,16080,GCXU6300693,4500,HBCX,R39539388,B02,G04
D,45536.03587962963,45536.044537037036,51C74162,26324059,51R27379,74162,MRSU3969349,4500,GTHA,D39539391,B04,A05
R,45536.035891203705,45536.041712962964,51C36278,26324060,51R08592,36278,TCNU1869057,4500,HBCX,R39539392,E04,E10
R,45536.03596064815,45536.04592592592,50H11433,26324061,51R21479,11433,MSDU8772839,4500,HBCX,R39539393,G02,G04
D,45536.035995370374,45536.04712962963,50H45106,26324062,50RM00978,45106,CAAU6812269,4500,GTHA,D39504261,A02,B08
D,45536.036145833335,45536.068391203706,61H04178,26324063,51R51146,04178,WHSU2722502,2200,GTHA,D39539395,A02,A05
R,45536.036145833335,45536.068391203706,61H04178,26324063,51R51146,04178,TGBU4894496,4500,HBCX,R39539394,A02,A05
R,45536.03637731481,45536.050833333335,50H29197,26324064,,29197,TLLU3236233,2200,NHAR,R39539369,E04,E10
R,45536.03665509259,45536.05163194444,51C25897,26324065,51R10423,25897,CAAU2429333,2200,HBCX,R39539399,A03,G04
R,45536.0369212963,45536.048680555556,61H04034,26324066,61R04271,04034,SEGU6670415,4500,HBCX,R39539409,A03,B08
R,45536.03717592593,45536.04709490741,50H25302,26324067,51R24116,25302,MRKU4300648,4500,HBCX,R39539410,A02,E10
R,45536.0371875,45536.064375,50H07855,26324068,,07855,TRHU3811675,2200,NHAR,R39539385,E02,G04
R,45536.0371875,45536.064375,50H07855,26324068,,07855,BEAU2671113,2200,NHAR,R39539389,E02,G04
D,45536.037210648145,45536.05315972222,51C90562,26324069,51R13359,90562,EGHU9292056,4500,GTHA,D39513230,B02,G04
D,45536.037256944444,45536.06265046296,70C08197,26324070,70R01002,08197,FTAU1789608,2200,CAPR,E39539484,B02,E10
D,45536.037256944444,45536.06265046296,70C08197,26324070,70R01002,08197,FTAU1807790,2200,CAPR,E39539485,B02,E10
R,45536.037256944444,45536.06265046296,70C08197,26324070,70R01002,08197,TTNU1164917,2200,HBCX,R39539411,B02,E10
R,45536.03743055555,45536.05327546296,71H01152,26324071,71R00092,01152,FCIU6254342,2200,HBCX,R39539412,A02,B08
R,45536.03771990741,45536.049675925926,50H01490,26324072,51R10074,01490,NSSU0135026,2200,HBCX,R39539414,A03,E10
D,45536.03773148148,45536.05334490741,60H10207,26324073,60R06065,10207,SEGU1843499,2200,GTHA,D39539413,B04,G04
D,45536.037939814814,45536.056342592594,70C13186,26324074,70R01329,13186,XYLU1382218,2200,GTHA,D39539415,B04,G04
R,45536.03800925926,45536.0619212963,61C33934,26324075,61R00409,33934,EISU8481900,4500,HBCX,R39539416,G02,B08
D,45536.038194444445,45536.05862268519,51D10368,26324076,51R05267,10368,SMCU1135336,4500,GTHA,D39539417,B02,B08
R,45536.03853009259,45536.05106481481,70H00398,26324077,70R00609,00398,TGBU3498510,2200,HBCX,R39539418,B02,G04
R,45536.03857638889,45536.0799537037,50H34155,26324078,51R34422,34155,OERU4135092,4530,HBCX,R39539419,G02,B08
R,45536.03871527778,45536.071608796294,71H01652,26324079,71R00178,01652,TGBU7836467,4500,HBCX,R39539420,B04,E10
D,45536.038935185185,45536.06319444445,15C33592,26324080,15R14402,33592,IAAU2948669,2200,GTHA,D39539421,B02,G04
R,45536.03939814815,45536.04641203704,93H01740,26324081,93R00817,01740,TWCU2107638,2200,HBCX,R39539423,G02,G04
R,45536.03959490741,45536.05365740741,51C24321,26324082,51R50677,24321,EMCU8526529,4500,HBCX,R39539424,G02,B08
R,45536.03978009259,45536.059953703705,51C33460,26324083,51R15426,33460,TCNU2250998,4500,HBCX,R39539425,E02,G04
R,45536.03984953704,45536.06597222222,71C09565,26324084,71R00044,09565,BMOU5409689,4500,HBCX,R39539427,B02,B08
D,45536.03984953704,45536.06597222222,71C09565,26324084,71R00044,09565,GESU6879437,4500,GTHA,D39539437,B02,B08
R,45536.040138888886,45536.076516203706,50H21439,26324085,61R04444,21439,FSCU5924794,4530,HBCX,R39539436,D02,G04
D,45536.04042824074,45536.06086805555,50H35656,26324086,50RM01347,35656,DJLU5157132,4500,GTHA,D39539438,B04,G04
D,45536.04046296296,45536.07796296296,78C06369,26324087,78R00343,06369,YMLU5443664,4530,GTHA,D39539439,B02,B08
R,45536.04048611111,45536.05059027778,61H11908,26324088,51R14344,11908,NYKU8493828,4200,HBCX,R39539440,B02,B08
R,45536.04070601852,45536.090520833335,50H14492,26324089,51R26805,14492,TRHU7695573,4500,HBCX,R39539441,B04,B08
R,45536.04075231482,45536.05131944444,93C07642,26324090,93R00609,07642,SITU2737458,2200,HBCX,R39539443,A02,B08
R,45536.04087962963,45536.05403935185,51D22510,26324091,60R04655,22510,HASU4293135,4500,HBCX,R39539445,B02,B08
R,45536.04087962963,45536.08018518519,51D11259,26324092,60R01342,11259,EMCU5643753,4530,HBCX,R39539444,D02,B08
D,45536.040914351855,45536.07606481481,70C05751,26324093,70R00921,05751,FTAU1787499,2200,CAPR,E39539609,B02,E10
D,45536.040914351855,45536.07606481481,70C05751,26324093,70R00921,05751,FTAU1831800,2200,CAPR,E39539610,B02,E10
R,45536.040914351855,45536.07606481481,70C05751,26324093,70R00921,05751,TRHU3383432,2200,HBCX,R39539442,B02,E10
R,45536.0409375,45536.05721064815,88H00224,26324094,88R01172,00224,GCXU6279528,4500,HBCX,R39539426,B04,B08
D,45536.04100694445,45536.05835648148,50H05918,26324095,50R04498,05918,WHLU0429188,2200,GTHA,D39539448,A03,A05
R,45536.04100694445,45536.05835648148,50H05918,26324095,50R04498,05918,HASU1060422,2200,HBCX,R39539447,A03,A05
D,45536.04108796296,45536.05905092593,60C40511,26324096,60R03256,40511,PCLU2195483,2200,GTHA,D39539446,G02,A05
R,45536.04108796296,45536.05905092593,60C40511,26324096,60R03256,40511,KOCU5023411,4500,HBCX,R39539449,G02,A05
D,45536.04170138889,45536.05438657408,50H04971,26324097,70R00943,04971,TTNU1117849,2200,GTHA,D39539301,G02,G04
R,45536.04185185185,45536.058796296296,51C19352,26324098,51R01873,19352,TCKU7736123,4500,HBCX,R39539450,B04,B08
R,45536.04188657407,45536.057916666665,61C30719,26324099,51R03058,30719,CLHU3878861,2200,HBCX,R39539451,B02,B08
R,45536.041967592595,45536.09155092593,51C54847,26324100,51R17237,54847,MSKU9118860,4500,HBCX,R39539452,A02,G04
D,45536.041967592595,45536.09155092593,51C54847,26324100,51R17237,54847,MATU4641306,9500,CAPR,E39539453,A02,G04
R,45536.0424537037,45536.085497685184,50H02432,26324101,50RM02450,02432,SEKU9252239,4530,HBCX,R39539454,G02,G04
R,45536.04248842593,45536.07454861111,51D62005,26324102,51R40090,62005,SUDU8630710,4500,HBCX,R39539455,B02,B08
R,45536.04274305556,45536.05752314815,61C44497,26324103,51R7726,44497,MSKU4802627,9500,HBCX,R39539457,B04,A05
D,45536.04277777778,45536.07975694445,51C38020,26324104,51R03281,38020,GAOU6005891,4500,GTHA,D39539456,G02,A05
R,45536.04278935185,45536.07863425926,51C38020,26324105,51R03281,38020,BEAU6128737,4500,HBCX,R39539459,G02,A05
R,45536.0428125,45536.07724537037,65H00881,26324106,65R0121,H00881,EMCU5421843,4530,HBCX,R39539458,D02,B08
R,45536.04283564815,45536.05092592593,70C05406,26324107,70R00368,05406,GMDU2180521,2200,HBCX,R39539460,B02,B08
R,45536.04315972222,45536.05849537037,50H01669,26324108,51R30634,01669,NSSU0187333,2200,HBCX,R39539461,A02,A05
D,45536.043217592596,45536.05482638889,51C85856,26324109,51R32754,85856,BEAU2897667,2200,GTHA,D39539462,A03,A05
R,45536.04325231481,45536.063310185185,93E00166,26324110,93RM00918,00166,PONU0078977,2200,HBQC,R39539463,B02,G04
R,45536.04353009259,45536.04986111111,50LD08371,26324111,50R03283,08371,WJSU5012534,4500,HBCX,R39539465,A03,B08
R,45536.04366898148,45536.06466435185,70G00789,26324112,70R01982,00789,CAIU9573807,4500,HBCX,R39539467,G02,G04
D,45536.04372685185,45536.060381944444,50H43589,26324113,61R01895,43589,IAAU1701709,4500,GTHA,D39539464,G02,E10
R,45536.04372685185,45536.05502314815,62C08161,26324114,62R00272,08161,TEMU0230863,2200,HBCX,R39539469,B04,B08
D,45536.04375,45536.070127314815,78H00703,26324115,78R00704,00703,YMLU5449723,4530,GTHA,D39539466,B02,B08
R,45536.04398148148,45536.05258101852,50H46676,26324116,50RM00607,46676,MRKU7084814,2200,HBCX,R39539471,B02,B08
D,45536.044074074074,45536.076840277776,51C90539,26324117,79R00833,90539,YMLU5443617,4530,GTHA,D39539470,G02,B08
R,45536.04424768518,45536.05903935185,SM-101,26324118,51R30499,48457,CSNU7623933,4500,HANG,R39539472,B02,G04
R,45536.04425925926,45536.06707175926,51C14430,26324119,51R13937,14430,TCLU3907014,2200,HBCX,R39539473,A03,G04
R,45536.04454861111,45536.07923611111,51C11034,26324120,50RM01659,11034,SEGU4800510,4500,HBCX,R39539474,A02,G04
R,45536.044756944444,45536.058912037035,70H02883,26324121,51R34713,02883,TRHU6577067,4500,HBCX,R39539475,B04,G04
D,45536.04476851852,45536.059525462966,50H49887,26324122,51R10460,49887,EITU1641050,4500,GTHA,D39513400,B02,B08
R,45536.044907407406,45536.10009259259,94C03445,26324123,94R00031,03445,SEKU9004660,2230,HBCX,R39539476,D02,G04
R,45536.045277777775,45536.070335648146,50H17735,26324124,51R06267,17735,OOCU8298973,4500,HBCX,R39539477,G02,G04
D,45536.045277777775,45536.070335648146,50H17735,26324124,51R06267,17735,CAAU8004866,4500,GTHA,D39539478,G02,G04
R,45536.04541666667,45536.06450231482,50H20896,26324125,51R34330,20896,IAAU2760692,2200,HBCX,R39538705,A03,G04
R,45536.0456712963,45536.06005787037,51C25438,26324126,51R03014,25438,MRSU4602980,4500,HBCX,R39539480,B04,B08
R,45536.04568287037,45536.085810185185,50H20186,26324127,51R40761,20186,MRSU4854489,4500,HBCX,R39539481,A02,G04
R,45536.04583333333,45536.061423611114,51C78995,26324128,,78995,SITU9030493,4500,NHAR,R39539468,E04,E10
R,45536.04585648148,45536.05908564815,51C24381,26324129,51R05131,24381,WHSU0014206,2200,HBCX,R39539482,B02,E10
R,45536.04597222222,45536.06167824074,50H50296,26324130,51R50344,50296,TXGU6773650,4500,HBCX,R39539483,A03,E10
R,45536.04613425926,45536.05689814815,61C28078,26324131,51R07215,28078,WHSU6628789,4500,HBCX,R39539486,A02,E10
R,45536.04622685185,45536.06209490741,60H17972,26324132,60R03954,17972,MSNU6003959,4500,HBCX,R39539487,B04,G04
R,45536.04638888889,45536.05527777778,51C17316,26324133,51R34652,17316,YMLU3482471,2200,HBCX,R39539488,B02,B08
R,45536.04649305555,45536.06964120371,51D63778,26324134,70R00705,63778,MRKU7924102,2200,HBCX,R39539489,G02,G04
R,45536.04655092592,45536.05810185185,70C14638,26324135,70R00997,14638,TCKU1049963,2200,HBCX,R39539490,B04,G04
R,45536.04657407408,45536.06033564815,70H00789,26324136,70R01174,H00789,FCIU3831559,2200,HBCX,R39539491,A02,B08
R,45536.046631944446,45536.056284722225,50H20547,26324137,51R18492,20547,BEAU2427452,2200,HBCX,R39539492,B02,E10
D,45536.04675925926,45536.089270833334,51C55054,26324138,65R00237,55054,MATU4642914,9500,CAPR,E39539494,A02,G04
R,45536.04675925926,45536.089270833334,51C55054,26324138,65R00237,55054,MRKU4102581,4500,HBCX,R39539493,A02,G04
D,45536.04686342592,45536.06150462963,50H50146,26324139,51R10245,50146,EITU9126626,4500,GTHA,D39513402,B02,B08
R,45536.04701388889,45536.06480324074,51C67647,26324140,51R50411,67647,TRHU5948728,4500,HBCX,R39539495,A03,G04
R,45536.047060185185,45536.083657407406,79C17351,26324141,79R00907,17351,OOLU6276755,4530,HBCX,R39539496,D02,E10
R,45536.04717592592,45536.08184027778,51D13788,26324142,51R32885,13788,SELU4061406,4500,HBCX,R39539497,B04,B08
R,45536.047418981485,45536.058854166666,70C05769,26324143,70R01183,05769,MRKU8928355,2200,HBCX,R39539498,B04,E10
R,45536.047581018516,45536.072071759256,70C05807,26324144,70R00699,05807,MSKU5722573,2200,HBCX,R39539499,G02,G04
